"farm_id","county","district","species","production","capacity","x","y"
3002,"Susquehanna","Lyndhurst","duck","conventional",16496,430713.213867495,4563061.63498227
3003,"Berks","Arlington","chicken","broiler_1",7521,447283.339849503,4536406.56391661
3004,"Berks","Wallington","duck","conventional",14235,424419.329329826,4519064.846628
3005,"Susquehanna","Lyndhurst","duck","conventional",14484,426619.409626518,4557379.63705234
3006,"Berks","Liberty","duck","conventional",17378,430283.403162702,4542706.25829714
3007,"Berks","Fairfield","duck","conventional",14814,425327.942442122,4539304.26783654
3008,"Mifflin","Morris Plains","duck","conventional",15806,427641.759732172,4515254.42200024
3009,"Cumberland","Harvey Cedars","chicken","broiler_2",2176,421186.726745541,4538246.80270739
3010,"Berks","Little Falls","duck","organic",889,446159.097772323,4527283.68415257
3011,"Cumberland","Roxbury","duck","conventional",15541,411181.089033956,4544622.0588142
3012,"Berks","Elk","chicken","broiler_1",5480,425552.130465264,4531810.67607343
3013,"Berks","Arlington","chicken","broiler_2",2147,445560.374145039,4534653.08853794
3014,"Berks","Liberty","duck","organic",1134,428918.835336366,4540688.34804663
3015,"Cumberland","Mendham","chicken","broiler_2",879,412132.650224791,4542889.60889068
3016,"Berks","Elmer","chicken","broiler_2",1506,415582.357323951,4533031.18424402
3017,"Cumberland","Wildwood Crest","chicken","broiler_2",1666,410074.603291008,4536323.22552319
3018,"Berks","Elmer","duck","conventional",15494,415429.899088284,4530737.6211177
3019,"Berks","Sayreville","duck","conventional",17339,433995.184827514,4543332.46460632
3020,"Susquehanna","Lyndhurst","chicken","broiler_2",1476,430329.564607107,4557235.30478097
3021,"Berks","Sayreville","chicken","broiler_2",944,433011.082679841,4540156.59917922
3022,"Berks","Arlington","chicken","broiler_2",1987,446957.747814569,4534028.28882476
3023,"Berks","Tenafly","chicken","layer",16913,425760.135313043,4548303.51813542
3024,"Cumberland","Montvale","chicken","broiler_2",600,413784.62905787,4540334.27411946
3025,"Susquehanna","Lyndhurst","chicken","broiler_2",1392,425467.63123994,4553791.56710878
3026,"Berks","Liberty","chicken","broiler_1",5463,426070.447212925,4541446.81861297
3027,"Berks","Liberty","chicken","broiler_2",2033,424182.691389579,4544737.91303804
3028,"Berks","Ocean City","duck","conventional",16551,426506.124556816,4520691.33046819
3029,"Susquehanna","Lyndhurst","chicken","broiler_2",1819,421582.230224523,4559641.90101459
3030,"Berks","Tenafly","duck","conventional",15291,427709.781583174,4547967.36646735
3031,"Cumberland","Hammonton","chicken","broiler_1",6074,412520.574738777,4554062.20070564
3032,"Berks","Arlington","chicken","layer",17865,444033.246204338,4540103.37825775
3033,"Cumberland","Hammonton","chicken","broiler_2",1023,417735.484449234,4557205.47960138
3034,"Mifflin","Edgewater","duck","conventional",13530,416625.575493369,4525052.64901277
3035,"Cumberland","Wildwood Crest","duck","conventional",16954,414007.507529284,4537078.33122831
3036,"Berks","Liberty","duck","conventional",15514,426917.127729381,4542633.44183
3037,"Berks","Tenafly","chicken","broiler_1",5106,425625.605987438,4547003.25427859
3038,"Berks","Chatham","chicken","broiler_2",1464,435997.063204405,4514517.56113393
3039,"Berks","Franklin Lakes","chicken","broiler_1",6591,441395.546203082,4515101.36257956
3040,"Berks","Tenafly","chicken","broiler_1",5756,420804.639570503,4548148.38541544
3041,"Berks","Ocean City","duck","conventional",15310,427041.058716655,4525410.50193706
3042,"Cumberland","Mendham","duck","conventional",17440,419201.64861615,4549868.35064646
3043,"Cumberland","Roxbury","duck","organic",519,409647.911945598,4551634.75374977
3044,"Berks","Ocean City","chicken","broiler_2",1960,422556.330775901,4524122.00694472
3045,"Berks","Carteret","chicken","broiler_1",6649,435579.152887482,4528479.77342576
3046,"Berks","Stratford","chicken","layer",17586,436832.211229398,4551583.2595432
3047,"Cumberland","Wildwood Crest","chicken","broiler_2",889,410891.231951736,4534995.43020014
3048,"Susquehanna","Lyndhurst","duck","conventional",16091,427760.691764207,4562468.45745672
3049,"Susquehanna","Lyndhurst","duck","conventional",17128,429964.745703845,4558964.07897094
3050,"Berks","Plainfield","chicken","broiler_2",1746,441422.046942353,4505139.62932691
3051,"Berks","Elk","duck","organic",284,432120.001867699,4533499.16356497
3052,"Berks","Plainfield","duck","conventional",16308,443222.120960025,4514264.24537908
3053,"Berks","Plainfield","duck","conventional",15449,439134.740652486,4511785.52186407
3054,"Mifflin","Oxford","duck","conventional",15713,415011.136054088,4514479.86586205
3055,"Susquehanna","Lyndhurst","chicken","broiler_2",1258,427787.524564094,4562107.13263658
3056,"Berks","Sayreville","chicken","broiler_1",5850,435080.2250082,4541508.0406344
3057,"Mifflin","Penndel","chicken","broiler_2",2015,423949.109311786,4514176.99834782
3058,"Cumberland","Harvey Cedars","duck","conventional",16961,417779.088945453,4533525.00035454
3059,"Berks","Fairfield","duck","conventional",16607,424139.709906154,4540909.08029113
3060,"Berks","Carteret","chicken","broiler_1",5058,435174.696809663,4527341.310629
3061,"Berks","Little Falls","chicken","broiler_2",1542,444712.292787981,4526900.28827817
3062,"Cumberland","Montvale","duck","conventional",14781,415091.808365106,4539892.0762449
3063,"Susquehanna","Lyndhurst","chicken","broiler_2",1360,426017.186741916,4562178.34781752
3064,"Berks","Tenafly","chicken","broiler_2",824,425567.419134236,4548024.59087579
3065,"Cumberland","Montvale","chicken","broiler_2",1566,419703.596122022,4544026.63974543
3066,"Berks","Chatham","duck","conventional",15435,432034.678419498,4510416.03666406
3067,"Cumberland","Mendham","chicken","broiler_2",1611,418897.769557411,4549692.9881934
3068,"Cumberland","Hammonton","chicken","broiler_2",682,420770.377932177,4555524.4770532
3069,"Cumberland","Hammonton","chicken","broiler_2",2069,421029.573839856,4555887.43656269
3070,"Cumberland","Wildwood Crest","duck","organic",363,407299.582550791,4542272.73053773
3071,"Mifflin","Penndel","chicken","broiler_2",1791,419946.014865087,4516608.01622472
3072,"Berks","Ocean City","chicken","broiler_1",4869,425796.812079187,4525684.29057805
3073,"Berks","Arlington","chicken","layer",18779,446526.150629964,4531588.49132006
3074,"Cumberland","Montvale","chicken","broiler_1",4754,416941.000458822,4538319.9812086
3075,"Berks","Manalapan","chicken","broiler_2",1598,441358.111461633,4547279.43997945
3076,"Berks","Freehold","duck","conventional",13909,430941.124932339,4528367.35924794
3077,"Mifflin","Morris Plains","duck","organic",621,427579.849076588,4509441.02740916
3078,"Cumberland","Roxbury","chicken","broiler_2",2218,408734.478741083,4550335.61913595
3079,"Berks","Tenafly","chicken","broiler_2",1553,428965.473065828,4547225.4622939
3080,"Cumberland","Hammonton","chicken","broiler_2",1199,413532.516466938,4557361.30123116
3081,"Berks","Freehold","duck","conventional",16998,433186.798694266,4527064.34645841
3082,"Cumberland","Harvey Cedars","chicken","broiler_2",1377,416768.327477885,4535662.2211253
3083,"Mifflin","Edgewater","duck","conventional",15393,419703.733478813,4523943.58495269
3084,"Cumberland","Montvale","chicken","broiler_2",951,420690.485048184,4539379.8257173
3085,"Berks","Hazlet","chicken","broiler_2",1737,440499.484169323,4536736.01655147
3086,"Berks","Ocean City","chicken","broiler_1",7052,425084.625016971,4524098.14130902
3087,"Cumberland","Hammonton","chicken","layer",19679,409043.581932182,4554842.78972505
3088,"Berks","Chatham","duck","conventional",15582,434417.467262763,4515308.34774786
3089,"Mifflin","Oxford","duck","organic",951,416201.914461375,4518741.03197573
3090,"Berks","Freehold","duck","organic",244,438500.402169478,4525065.30618699
3091,"Berks","Ocean City","chicken","broiler_1",4079,422376.195084696,4523743.49259246
3092,"Susquehanna","Lyndhurst","chicken","broiler_2",917,430451.509843195,4554999.15239587
3093,"Mifflin","Oxford","duck","conventional",15687,418806.151459273,4518586.6693875
3094,"Berks","Franklin Lakes","chicken","broiler_2",1745,443685.084337118,4519983.78631838
3095,"Mifflin","Penndel","chicken","broiler_2",1221,421212.739240606,4515829.038172
3096,"Mifflin","Oxford","chicken","layer",16996,419107.519089926,4517706.76240486
3097,"Berks","Stratford","chicken","broiler_2",1211,436855.708979203,4549343.4807893
3098,"Berks","Ocean City","chicken","broiler_2",684,426045.571601111,4523279.75716892
3099,"Cumberland","Roxbury","duck","conventional",13465,404078.520983566,4545118.37711974
3100,"Cumberland","Roxbury","duck","conventional",16220,413869.929624299,4546723.33500049
3101,"Berks","Sayreville","chicken","broiler_1",4931,434944.013503403,4544167.10197417
3102,"Berks","Freehold","duck","conventional",15067,432863.467956045,4525980.94280946
3103,"Berks","Tenafly","duck","conventional",15871,428704.862012096,4546709.73995073
3104,"Berks","Hazlet","duck","conventional",14532,433131.521116803,4533717.9972487
3105,"Berks","Freehold","chicken","broiler_2",991,431989.411106343,4530055.46067413
3106,"Berks","Sayreville","chicken","broiler_1",5991,435124.091430363,4537801.05070926
3107,"Cumberland","Montvale","duck","organic",919,419625.796321716,4542281.1904674
3108,"Berks","Carteret","duck","conventional",16316,438376.676246161,4529641.68352473
3109,"Berks","Liberty","chicken","broiler_2",2243,426681.856742399,4544666.80463591
3110,"Cumberland","Harvey Cedars","chicken","broiler_2",1150,424447.490955027,4536451.03410916
3111,"Berks","Tenafly","chicken","broiler_2",1120,423911.201595916,4545795.40641677
3112,"Berks","Elmer","chicken","broiler_2",1073,411667.117221756,4533912.46798941
3113,"Berks","Freehold","duck","conventional",14190,431854.353924429,4530011.49299557
3114,"Berks","Arlington","duck","conventional",16439,444271.779155612,4537127.92011959
3115,"Mifflin","Penndel","duck","organic",495,421950.348219332,4514497.73777741
3116,"Berks","Freehold","chicken","broiler_2",855,430009.160238872,4530380.16783222
3117,"Berks","Arlington","duck","conventional",17075,440861.127621129,4533481.06088151
3118,"Berks","Arlington","chicken","broiler_1",5370,444336.661813143,4537598.79492266
3119,"Susquehanna","Lyndhurst","duck","conventional",14617,431609.695887235,4553750.73394364
3120,"Berks","Carteret","chicken","broiler_1",6871,439422.856164311,4531993.60290216
3121,"Berks","Little Falls","duck","conventional",16028,445407.317588036,4529545.84682391
3122,"Berks","Freehold","duck","organic",894,432739.091525892,4526850.34550693
3123,"Cumberland","Mendham","duck","conventional",14581,420048.557646324,4546141.14193307
3124,"Cumberland","Montvale","duck","conventional",15510,417633.023148595,4541067.53119672
3125,"Cumberland","Mount Olive","duck","conventional",16674,413126.174027394,4529924.62537891
3126,"Cumberland","Roxbury","duck","organic",696,408482.510243756,4548649.11081889
3127,"Berks","Bogota","chicken","broiler_2",1189,442834.842177882,4529830.8703101
3128,"Berks","Elk","duck","conventional",14415,431200.588651049,4531942.68832467
3129,"Cumberland","Harvey Cedars","duck","conventional",16473,416612.01999674,4535261.84820097
3130,"Mifflin","Edgewater","chicken","broiler_1",4022,414312.284476629,4524033.42815465
3131,"Mifflin","Oxford","chicken","layer",17165,412325.258230809,4510918.49500797
3132,"Cumberland","Hammonton","chicken","broiler_2",1910,418545.176026066,4557824.11166719
3133,"Berks","Stratford","chicken","broiler_2",2016,430003.669304644,4550602.50255765
3134,"Cumberland","Roxbury","duck","conventional",16170,407056.608778086,4550706.22539761
3135,"Mifflin","Oxford","duck","conventional",14925,414814.159301589,4518053.53743574
3136,"Berks","Arlington","duck","conventional",13557,444097.02069717,4534163.14219847
3137,"Berks","Carteret","duck","organic",977,432776.850218833,4530990.79854859
3138,"Cumberland","Mount Olive","duck","conventional",16739,408353.573913949,4528258.54475832
3139,"Berks","Hazlet","chicken","broiler_2",2774,440653.77528673,4537476.5732724
3140,"Cumberland","Roxbury","chicken","broiler_1",4048,408902.829477535,4550871.10644939
3141,"Berks","Franklin Lakes","chicken","broiler_1",5352,441986.105746687,4518634.89259021
3142,"Cumberland","Mendham","duck","organic",721,412890.18155723,4554046.9625816
3143,"Cumberland","Montvale","chicken","broiler_1",4372,415463.971981048,4538693.28942837
3144,"Cumberland","Hammonton","chicken","broiler_1",3809,419294.356815244,4556233.835814
3145,"Cumberland","Wildwood Crest","chicken","broiler_1",7020,411980.195745899,4535270.81903534
3146,"Berks","Bogota","chicken","broiler_2",817,440979.32324198,4523010.22526658
3147,"Berks","Plainfield","chicken","broiler_2",1565,441389.38285382,4508408.5661009
3148,"Susquehanna","Lyndhurst","chicken","broiler_2",1241,427422.077677055,4562807.34121032
3149,"Berks","Elk","chicken","broiler_1",5895,423097.353332446,4533449.60835132
3150,"Mifflin","Morris Plains","chicken","broiler_1",4467,428809.276448481,4513100.59824786
3151,"Cumberland","Roxbury","chicken","broiler_2",1083,405074.186349211,4543693.46050535
3152,"Berks","Manalapan","chicken","broiler_1",4792,439949.526696507,4543872.1343331
3153,"Cumberland","Roxbury","duck","conventional",17500,411386.180167031,4541734.54116044
3154,"Berks","Carteret","duck","conventional",14411,438782.027624859,4527656.97902549
3155,"Berks","Elmer","duck","organic",1091,414087.317961951,4532190.97716796
3156,"Berks","Sea Bright","chicken","broiler_2",1302,421311.839547299,4527234.87146367
3157,"Berks","Bogota","chicken","broiler_2",1708,441418.548432782,4522949.66508182
3158,"Mifflin","Oxford","chicken","broiler_2",1281,418603.938996724,4522221.09061826
3159,"Berks","Stratford","duck","conventional",16268,435418.898426974,4556395.23263716
3160,"Berks","Hazlet","duck","conventional",15490,435660.683981115,4539299.64881536
3161,"Cumberland","Mount Olive","chicken","broiler_2",917,409603.647127804,4532328.66520817
3162,"Susquehanna","Lyndhurst","chicken","broiler_1",4862,427277.215611524,4554900.40735219
3163,"Berks","Plainfield","chicken","broiler_2",777,440235.961479992,4505997.26855356
3164,"Berks","Plainfield","duck","conventional",15722,440377.193096231,4511036.5819291
3165,"Berks","Hazlet","chicken","broiler_1",7716,436264.730792754,4534781.41774084
3166,"Mifflin","Sussex","duck","conventional",16442,435179.131657413,4495742.94319268
3167,"Berks","Point Pleasant","duck","organic",821,454804.023437324,4520322.91219241
3168,"Mifflin","Penns Grove","chicken","broiler_2",1744,406143.913209237,4503226.14287063
3169,"Berks","Harrison","chicken","broiler_1",5094,446652.002169813,4507147.22406649
3170,"Berks","Warwick","duck","conventional",15737,463252.663420131,4528172.68784691
3171,"Mifflin","Hainesport","chicken","broiler_1",6269,407133.186118725,4519713.47261374
3172,"Berks","Berlin","chicken","broiler_1",4734,439865.613523171,4555559.50684215
3173,"Lycoming","Avalon","duck","organic",873,426187.971321367,4577169.19395523
3174,"Cumberland","Lawnside","chicken","broiler_1",4268,398098.273512235,4560966.23525551
3175,"Susquehanna","Closter","chicken","broiler_2",1614,436303.664514395,4562043.98095534
3176,"Luzerne","Paulsboro","chicken","broiler_2",1252,443886.826150127,4495556.25151362
3177,"Cumberland","Point Pleasant Beach","chicken","broiler_2",554,398964.139669754,4542636.47492155
3178,"Susquehanna","Closter","chicken","broiler_1",4554,434562.793103162,4563170.23681972
3179,"Berks","Jersey City","chicken","broiler_2",1273,460085.445311442,4537709.25213944
3180,"Mifflin","Holland","duck","organic",737,418930.082285264,4503270.84805544
