"farm_id","date_start","date_end","volume"
2980,2025-11-11,2025-12-01,4254
2980,2025-12-27,,4102
2981,2025-09-16,2025-10-06,7118
2981,2025-10-31,2025-11-20,7338
2981,2025-12-12,2026-01-05,7127
2982,2025-07-11,2025-09-30,838
2982,2025-10-27,,793
2983,2025-08-15,2025-09-11,1979
2983,2025-10-04,2025-10-31,1951
2983,2025-11-22,2025-12-20,1988
2984,2025-07-17,2025-09-04,13014
2984,2025-09-26,2025-11-18,12945
2984,2025-12-15,,12885
2985,2025-07-21,2025-09-30,993
2985,2025-10-26,,1011
2986,2025-09-23,2025-10-13,5398
2986,2025-12-02,2025-12-26,5553
2987,2025-08-11,2025-09-30,13232
2987,2025-10-23,2025-12-11,13046
2987,2026-01-05,,12665
2988,2025-06-15,2025-09-03,940
2988,2025-09-26,2025-12-05,916
2988,2025-12-31,,941
2989,2025-08-13,2025-10-03,16909
2989,2025-10-28,2025-12-18,17447
2991,2024-12-14,,16597
2992,2025-09-02,2025-10-20,13710
2992,2025-11-13,2026-01-04,13644
2993,2025-08-19,2025-09-15,522
2993,2025-10-07,2025-11-03,533
2993,2025-11-25,2025-12-26,529
2994,2025-07-24,2025-09-15,14929
2994,2025-10-09,2025-11-28,15684
2994,2025-12-21,,15198
2995,2025-08-30,2025-09-26,871
2995,2025-10-18,2025-11-14,898
2995,2025-12-06,2026-01-06,885
2996,2025-09-23,2025-10-20,1233
2996,2025-11-13,2025-12-10,1216
2996,2026-01-04,,1242
2997,2025-09-08,2025-10-05,998
2997,2025-10-27,2025-11-23,1003
2997,2025-12-15,,989
2998,2025-07-31,2025-09-24,15854
2998,2025-10-17,2025-12-11,15765
2998,2026-01-07,,14998
2999,2025-09-10,2025-11-20,720
2999,2025-12-16,,741
3000,2025-09-29,2025-10-19,4755
3000,2025-11-27,2025-12-18,4783
3001,2025-09-03,2025-09-30,1043
3001,2025-10-26,2025-11-22,1059
3001,2025-12-15,,1025
3002,2025-09-02,2025-10-26,16076
3002,2025-11-17,2026-01-08,15647
3003,2025-08-17,2025-09-06,7137
3003,2025-09-29,2025-10-19,7469
3003,2025-11-17,2025-12-07,7501
3003,2026-01-01,,7178
3004,2025-08-28,2025-10-18,13935
3004,2025-11-09,2026-01-02,13848
3005,2025-08-20,2025-10-08,14398
3005,2025-10-30,2025-12-25,13951
3006,2025-07-20,2025-09-08,17124
3006,2025-10-02,2025-11-25,16959
3006,2025-12-17,,16351
3007,2025-07-11,2025-08-31,14534
3007,2025-09-25,2025-11-19,14556
3007,2025-12-11,,14339
3008,2025-08-28,2025-10-20,15434
3008,2025-11-11,2026-01-03,15546
3010,2025-07-23,2025-10-07,848
3010,2025-10-31,,868
3011,2025-08-12,2025-10-03,14924
3011,2025-10-26,2025-12-15,15075
3011,2026-01-08,,15322
3012,2025-08-26,2025-09-15,5414
3012,2025-10-18,2025-11-07,5370
3012,2025-12-13,2026-01-06,5284
3013,2025-09-15,2025-10-12,2114
3013,2025-11-03,2025-11-30,2109
3013,2025-12-22,,2140
3014,2025-08-24,2025-11-08,1130
3014,2025-12-01,,1131
3015,2025-09-21,2025-10-18,860
3015,2025-11-11,2025-12-08,858
3015,2026-01-03,,877
3016,2025-09-23,2025-10-20,1457
3016,2025-11-12,2025-12-09,1500
3016,2026-01-03,,1480
3017,2025-08-14,2025-09-10,1666
3017,2025-10-04,2025-10-31,1640
3017,2025-11-22,2025-12-20,1663
3018,2025-08-25,2025-10-13,14974
3018,2025-11-05,2025-12-28,15077
3019,2025-08-12,2025-09-29,16338
3019,2025-10-21,2025-12-10,16776
3019,2026-01-08,,16416
3020,2025-09-03,2025-09-30,1465
3020,2025-10-22,2025-11-18,1475
3020,2025-12-10,2026-01-10,1475
3021,2025-09-06,2025-10-03,928
3021,2025-10-28,2025-11-24,917
3021,2025-12-19,2026-01-09,941
3022,2025-09-01,2025-09-28,1983
3022,2025-10-20,2025-11-16,1966
3022,2025-12-08,2026-01-08,1959
3023,2025-03-17,,16106
3024,2025-08-29,2025-09-25,594
3024,2025-10-17,2025-11-13,594
3024,2025-12-06,2026-01-06,596
3025,2025-08-19,2025-09-15,1375
3025,2025-10-08,2025-11-04,1390
3025,2025-11-29,2025-12-30,1351
3026,2025-08-28,2025-09-17,5459
3026,2025-10-22,2025-11-11,5386
3026,2025-12-20,,5280
3027,2025-09-04,2025-10-01,2023
3027,2025-10-23,2025-11-19,1988
3027,2025-12-11,,1963
3028,2025-09-09,2025-11-03,16084
3028,2025-11-26,,16544
3029,2025-08-20,2025-09-16,1811
3029,2025-10-11,2025-11-07,1806
3029,2025-11-29,2025-12-30,1814
3030,2025-09-07,2025-10-28,14462
3030,2025-11-24,,14801
3031,2025-08-30,2025-09-19,6063
3031,2025-10-18,2025-11-07,5737
3031,2025-12-13,2026-01-06,6041
3032,2025-04-04,,17835
3033,2025-08-17,2025-09-13,1021
3033,2025-10-06,2025-11-02,1022
3033,2025-11-24,2025-12-25,994
3034,2025-08-01,2025-09-19,13492
3034,2025-10-17,2025-12-09,13229
3034,2026-01-03,,12921
3035,2025-09-15,2025-11-06,16616
3035,2025-11-30,,16033
3036,2025-08-27,2025-10-18,15183
3036,2025-11-09,2026-01-03,15452
3037,2025-10-14,2025-11-03,4924
3037,2025-12-16,2026-01-09,4994
3038,2025-08-04,2025-08-31,1441
3038,2025-09-24,2025-10-21,1449
3038,2025-11-12,2025-12-09,1454
3038,2026-01-03,,1445
3039,2025-09-12,2025-10-02,6379
3039,2025-10-31,2025-11-20,6459
3039,2025-12-14,2026-01-07,6445
3040,2025-08-28,2025-09-17,5510
3040,2025-10-20,2025-11-09,5746
3040,2025-12-16,2026-01-09,5639
3041,2025-08-10,2025-10-04,14561
3041,2025-10-29,2025-12-17,14513
3042,2025-07-17,2025-09-08,16857
3042,2025-09-30,2025-11-24,16831
3042,2025-12-16,,16559
3043,2025-06-27,2025-09-18,512
3043,2025-10-11,2026-01-02,500
3044,2025-08-30,2025-09-26,1938
3044,2025-10-19,2025-11-15,1908
3044,2025-12-07,2026-01-07,1951
3045,2025-08-20,2025-09-09,6296
3045,2025-10-03,2025-10-23,6358
3045,2025-11-20,2025-12-10,6629
3045,2026-01-07,,6371
3046,2025-08-19,,17232
3047,2025-08-04,2025-08-31,886
3047,2025-09-22,2025-10-19,862
3047,2025-11-10,2025-12-07,882
3047,2026-01-01,,871
3048,2025-07-28,2025-09-14,15308
3048,2025-10-07,2025-11-25,15602
3048,2025-12-18,,15340
3049,2025-07-30,2025-09-23,17086
3049,2025-10-15,2025-12-07,16249
3049,2026-01-06,,17098
3050,2025-09-21,2025-10-18,1699
3050,2025-11-10,2025-12-07,1733
3050,2026-01-01,,1743
3051,2025-06-24,2025-09-07,283
3051,2025-09-30,2025-12-13,280
3051,2025-12-14,2025-12-14,
3051,2026-01-10,,272
3052,2025-08-03,2025-09-22,16072
3052,2025-10-14,2025-12-03,15449
3052,2025-12-28,,15623
3053,2025-08-21,2025-10-12,15204
3053,2025-11-03,2026-01-01,15368
3054,2025-08-29,2025-10-18,15198
3054,2025-11-09,2026-01-07,15636
3055,2025-09-02,2025-09-29,1214
3055,2025-10-21,2025-11-17,1241
3055,2025-12-09,2026-01-09,1240
3056,2025-09-12,2025-10-02,5590
3056,2025-11-06,2025-11-26,5812
3056,2026-01-04,,5832
3057,2025-08-13,2025-09-09,1975
3057,2025-10-01,2025-10-28,1986
3057,2025-11-19,2025-12-17,2003
3058,2025-09-10,2025-10-30,16121
3058,2025-11-22,,16792
3059,2025-07-18,2025-09-05,15675
3059,2025-09-29,2025-11-18,16520
3059,2025-12-10,,16381
3060,2025-09-12,2025-10-02,4929
3060,2025-11-09,2025-11-29,4955
3060,2026-01-04,,4857
3061,2025-08-04,2025-08-31,1514
3061,2025-09-24,2025-10-21,1536
3061,2025-11-12,2025-12-09,1541
3061,2026-01-03,,1512
3062,2025-09-12,2025-10-30,13945
3062,2025-11-22,,14525
3063,2025-08-25,2025-09-21,1334
3063,2025-10-13,2025-11-09,1348
3063,2025-12-01,2026-01-01,1324
3064,2025-08-22,2025-09-18,807
3064,2025-10-11,2025-11-07,813
3064,2025-11-29,2025-12-30,800
3065,2025-08-13,2025-09-09,1564
3065,2025-10-01,2025-10-28,1536
3065,2025-11-19,2025-12-17,1546
3066,2025-08-01,2025-09-21,15182
3066,2025-10-13,2025-12-02,15228
3066,2025-12-27,,15059
3067,2025-09-15,2025-10-12,1585
3067,2025-11-03,2025-11-30,1602
3067,2025-12-22,,1588
3068,2025-08-26,2025-09-22,679
3068,2025-10-14,2025-11-10,681
3068,2025-12-03,2026-01-03,676
3070,2025-09-06,2025-11-20,343
3070,2025-12-13,,347
3071,2025-09-16,2025-10-13,1766
3071,2025-11-05,2025-12-02,1758
3071,2025-12-27,,1779
3072,2025-10-06,2025-10-26,4591
3072,2025-12-10,2026-01-03,4779
3073,2025-03-24,,17892
3074,2025-10-11,2025-10-31,4563
3074,2025-12-08,2026-01-01,4543
3075,2025-08-19,2025-09-15,1594
3075,2025-10-07,2025-11-03,1575
3075,2025-11-25,2025-12-26,1578
3076,2025-08-12,2025-09-30,13158
3076,2025-10-23,2025-12-15,13264
3076,2026-01-13,,13874
3077,2025-07-13,2025-09-21,591
3077,2025-10-13,2025-12-29,618
3078,2025-08-26,2025-09-22,2168
3078,2025-10-14,2025-11-10,2216
3078,2025-12-02,2026-01-02,2132
3079,2025-09-02,2025-09-29,1522
3079,2025-10-21,2025-11-17,1550
3079,2025-12-09,2026-01-06,1518
3080,2025-09-19,2025-10-16,1162
3080,2025-11-07,2025-12-04,1196
3080,2026-01-02,,1180
3081,2025-08-19,2025-10-11,16309
3081,2025-11-08,2026-01-01,16072
3082,2025-09-19,2025-10-16,1375
3082,2025-11-07,2025-12-04,1343
3082,2025-12-30,,1357
3083,2025-08-19,2025-10-13,14936
3083,2025-11-05,2025-12-29,14893
3084,2025-08-23,2025-09-19,942
3084,2025-10-11,2025-11-07,936
3084,2025-11-30,2025-12-31,934
3085,2025-09-18,2025-10-15,1707
3085,2025-11-06,2025-12-03,1716
3085,2025-12-28,,1718
3086,2025-08-12,2025-09-01,6943
3086,2025-09-23,2025-10-13,6754
3086,2025-11-05,2025-11-25,7037
3086,2025-12-20,,6822
3087,2024-08-09,2025-09-12,18903
3087,2025-10-06,,18913
3088,2025-07-18,2025-09-06,15235
3088,2025-10-02,2025-11-23,15153
3088,2025-12-16,,14735
3089,2025-06-21,2025-09-10,924
3089,2025-10-04,2025-12-12,902
3089,2026-01-10,,935
3090,2025-09-08,2025-11-30,230
3090,2025-12-28,,234
3091,2025-09-17,2025-10-07,3955
3091,2025-11-01,2025-11-21,3958
3091,2025-12-13,2026-01-06,4032
3092,2025-08-09,2025-09-05,894
3092,2025-09-28,2025-10-25,913
3092,2025-11-16,2025-12-13,893
3092,2025-12-14,2025-12-14,
3093,2025-09-04,2025-10-26,15487
3093,2025-11-19,2026-01-12,15025
3094,2025-09-11,2025-10-08,1722
3094,2025-10-30,2025-11-26,1741
3094,2025-12-18,,1731
3096,2025-06-27,,16685
3097,2025-09-06,2025-10-03,1173
3097,2025-10-28,2025-11-24,1201
3097,2025-12-16,,1201
3098,2025-09-11,2025-10-08,682
3098,2025-10-30,2025-11-26,679
3098,2025-12-19,,681
3099,2025-08-02,2025-09-26,12658
3099,2025-10-20,2025-12-15,13229
3099,2026-01-08,,13151
3100,2025-07-29,2025-09-15,15875
3100,2025-10-07,2025-11-25,15958
3100,2025-12-17,,15992
3102,2025-08-07,2025-10-01,14998
3102,2025-10-24,2025-12-11,15003
3102,2026-01-10,,14542
3103,2025-09-02,2025-10-25,15815
3103,2025-11-20,2026-01-10,15032
3104,2025-07-30,2025-09-19,14230
3104,2025-10-12,2025-12-01,14520
3104,2025-12-27,,14122
3105,2025-09-11,2025-10-08,964
3105,2025-10-30,2025-11-26,983
3105,2025-12-20,,953
3106,2025-08-26,2025-09-15,5735
3106,2025-10-14,2025-11-03,5950
3106,2025-12-06,2025-12-30,5940
3107,2025-07-16,2025-10-06,911
3107,2025-10-28,,901
3108,2025-07-14,2025-09-05,15503
3108,2025-09-30,2025-11-20,16286
3108,2025-12-13,,15744
3109,2025-08-25,2025-09-21,2192
3109,2025-10-13,2025-11-09,2203
3109,2025-12-01,2026-01-01,2215
3111,2025-08-19,2025-09-15,1104
3111,2025-10-07,2025-11-03,1115
3111,2025-11-25,2025-12-26,1103
3112,2025-09-15,2025-10-12,1049
3112,2025-11-04,2025-12-01,1072
3112,2025-12-26,,1072
3113,2025-09-12,2025-11-03,14177
3113,2025-11-26,,13542
3114,2025-08-22,2025-10-15,16031
3114,2025-11-06,2026-01-04,16405
3115,2025-07-12,2025-09-22,483
3115,2025-10-14,2026-01-09,485
3116,2025-08-21,2025-09-17,848
3116,2025-10-10,2025-11-06,849
3116,2025-11-28,2025-12-29,841
3117,2025-08-23,2025-10-12,16503
3117,2025-11-03,2026-01-01,16528
3119,2025-08-09,2025-10-03,14544
3119,2025-10-30,2025-12-18,14613
3119,2026-01-13,,14286
3120,2025-09-13,2025-10-03,6730
3120,2025-10-29,2025-11-18,6528
3120,2025-12-13,2026-01-06,6818
3121,2025-08-04,2025-09-23,16021
3121,2025-10-16,2025-12-05,15654
3121,2025-12-31,,15948
3122,2025-06-15,2025-09-04,892
3122,2025-09-30,2025-12-19,862
3122,2026-01-13,,850
3123,2025-08-23,2025-10-11,13832
3123,2025-11-04,2026-01-02,14132
3124,2025-08-12,2025-10-06,15231
3124,2025-10-28,2025-12-16,14719
3124,2026-01-10,,15295
3125,2025-07-16,2025-09-06,16215
3125,2025-09-29,2025-11-19,16540
3125,2025-12-11,,16066
3126,2025-07-02,2025-09-11,680
3126,2025-10-04,2025-12-26,658
3127,2025-09-14,2025-10-11,1174
3127,2025-11-02,2025-11-29,1148
3127,2025-12-21,,1171
3128,2025-09-12,2025-11-05,13678
3128,2025-12-01,,14052
3129,2025-07-26,2025-09-14,16324
3129,2025-10-07,2025-11-28,16371
3129,2025-12-22,,16405
3130,2025-09-18,2025-10-08,3633
3130,2025-11-02,2025-11-22,3921
3130,2025-12-15,2026-01-08,3546
3131,2025-02-21,,16167
3132,2025-08-31,2025-09-27,1880
3132,2025-10-19,2025-11-15,1891
3132,2025-12-07,2026-01-07,1865
3133,2025-09-15,2025-10-12,2008
3133,2025-11-03,2025-11-30,1969
3133,2025-12-22,2026-01-12,1989
3134,2025-07-09,2025-09-02,16035
3134,2025-09-26,2025-11-17,16059
3134,2025-12-11,,15248
3135,2025-08-26,2025-10-17,14832
3135,2025-11-14,2026-01-07,14915
3136,2025-08-07,2025-09-25,13144
3136,2025-10-17,2025-12-11,12868
3136,2026-01-05,,13328
3137,2025-06-15,2025-09-06,927
3137,2025-10-01,2025-12-10,933
3137,2026-01-11,,920
3138,2025-07-16,2025-09-03,15886
3138,2025-09-25,2025-11-18,16207
3138,2025-12-11,,16671
3139,2025-09-21,2025-10-18,2739
3139,2025-11-09,2025-12-06,2765
3139,2025-12-31,,2742
3140,2025-08-16,2025-09-05,3827
3140,2025-09-27,2025-10-17,3957
3140,2025-11-08,2025-11-28,4034
3140,2025-12-21,,3928
3142,2025-08-13,2025-10-22,678
3142,2025-11-16,,709
3143,2025-08-11,2025-08-31,4111
3143,2025-09-26,2025-10-16,4119
3143,2025-11-11,2025-12-01,4219
3143,2025-12-28,,4128
3144,2025-08-14,2025-09-03,3627
3144,2025-09-25,2025-10-15,3481
3144,2025-11-09,2025-11-29,3602
3144,2025-12-22,2026-01-11,3433
3145,2025-09-06,2025-09-26,6873
3145,2025-10-18,2025-11-07,6947
3145,2025-11-29,2025-12-20,6920
3146,2025-08-09,2025-09-05,801
3146,2025-10-02,2025-10-29,809
3146,2025-11-20,2025-12-18,795
3147,2025-09-14,2025-10-11,1556
3147,2025-11-02,2025-11-29,1557
3147,2025-12-21,,1560
3148,2025-09-03,2025-09-30,1232
3148,2025-10-22,2025-11-18,1228
3148,2025-12-11,2026-01-11,1236
3149,2025-08-13,2025-09-02,5876
3149,2025-10-09,2025-10-29,5882
3149,2025-12-05,2025-12-29,5819
3150,2025-09-03,2025-09-23,4203
3150,2025-10-24,2025-11-13,4274
3150,2025-12-10,2026-01-03,4240
3151,2025-08-19,2025-09-15,1067
3151,2025-10-07,2025-11-03,1076
3151,2025-11-25,2025-12-26,1050
3152,2025-08-18,2025-09-07,4606
3152,2025-10-26,2025-11-15,4766
3152,2025-12-26,,4684
3153,2025-08-27,2025-10-16,17390
3153,2025-11-07,2026-01-01,17331
3154,2025-07-28,2025-09-16,13965
3154,2025-10-08,2025-11-27,13769
3154,2025-12-20,,13815
3155,2025-08-24,2025-11-12,1058
3155,2025-12-06,,1060
3156,2025-08-18,2025-09-14,1293
3156,2025-10-06,2025-11-02,1290
3156,2025-11-25,2025-12-26,1269
3157,2025-08-10,2025-09-06,1704
3157,2025-09-30,2025-10-27,1707
3157,2025-11-19,2025-12-17,1685
3157,2026-01-10,,1707
3158,2025-08-09,2025-09-05,1275
3158,2025-09-27,2025-10-24,1249
3158,2025-11-15,2025-12-12,1260
3158,2026-01-06,,1275
3159,2025-07-08,2025-08-31,15823
3159,2025-09-23,2025-11-12,15906
3159,2025-12-06,,15866
3160,2025-09-07,2025-10-26,14796
3160,2025-11-18,,14601
3161,2025-09-15,2025-10-12,898
3161,2025-11-03,2025-11-30,910
3161,2025-12-22,,899
3162,2025-10-16,2025-11-05,4571
3162,2025-12-12,2026-01-05,4626
3163,2025-09-11,2025-10-08,752
3163,2025-10-30,2025-11-26,772
3163,2025-12-18,,767
3164,2025-09-06,2025-10-28,14928
3164,2025-11-20,2026-01-11,15690
3165,2025-08-12,2025-09-01,7315
3165,2025-09-24,2025-10-14,7574
3165,2025-11-05,2025-11-25,7651
3165,2025-12-17,2026-01-10,7650
3166,2025-07-28,2025-09-21,15964
3166,2025-10-14,2025-12-02,15645
3166,2025-12-29,,15562
3167,2025-07-16,2025-09-28,785
3167,2025-10-20,2026-01-07,805
3169,2025-10-10,2025-10-30,4860
3169,2025-12-09,2026-01-02,4930
3170,2025-08-07,2025-09-27,15550
3170,2025-10-19,2025-12-06,15628
3170,2026-01-03,,15521
3171,2025-09-24,2025-10-14,6137
3171,2025-11-14,2025-12-04,6100
3171,2026-01-08,,6205
3172,2025-10-07,2025-10-27,4490
3172,2025-11-30,2025-12-21,4635
3173,2025-06-29,2025-09-13,864
3173,2025-10-10,2025-12-31,829
3174,2025-09-07,2025-09-27,4042
3174,2025-10-22,2025-11-11,3849
3174,2025-12-03,2025-12-27,4023
3176,2025-09-21,2025-10-18,1210
3176,2025-11-09,2025-12-06,1232
3176,2025-12-31,,1220
3177,2025-08-10,2025-09-06,548
3177,2025-09-29,2025-10-26,549
3177,2025-11-17,2025-12-15,547
3177,2026-01-09,,545
3178,2025-08-27,2025-09-16,4305
3178,2025-10-25,2025-11-14,4354
3178,2025-12-14,2026-01-07,4363
3179,2025-09-13,2025-10-10,1230
3179,2025-11-01,2025-11-28,1253
3179,2025-12-20,,1273
3180,2025-08-07,2025-10-20,717
3180,2025-11-12,,708
3181,2025-09-29,2025-10-19,5054
3181,2025-12-03,2025-12-27,5327
3182,2025-09-05,2025-10-02,1855
3182,2025-10-25,2025-11-21,1846
3182,2025-12-14,,1850
3183,2025-08-07,2025-09-27,15480
3183,2025-10-19,2025-12-06,15690
3183,2026-01-01,,15877
3184,2025-06-20,2025-09-06,762
3184,2025-09-30,2025-12-21,781
3185,2025-08-08,2025-09-04,776
3185,2025-09-26,2025-10-23,776
3185,2025-11-14,2025-12-11,797
3185,2026-01-07,,797
3186,2025-08-17,2025-10-06,14389
3186,2025-10-28,2025-12-26,14298
3187,2025-08-28,2025-09-17,5762
3187,2025-10-21,2025-11-10,5894
3187,2025-12-16,2026-01-09,5820
3188,2025-07-15,2025-09-08,14227
3188,2025-10-04,2025-11-21,14215
3188,2025-12-13,,14606
3189,2025-07-23,2025-09-12,15338
3189,2025-10-04,2025-11-26,15350
3189,2025-12-18,,15764
3190,2025-08-22,2025-09-18,1585
3190,2025-10-10,2025-11-06,1609
3190,2025-11-29,2025-12-30,1571
3191,2025-08-15,2025-09-11,1704
3191,2025-10-04,2025-10-31,1757
3191,2025-11-23,2025-12-21,1735
3192,2025-08-31,2025-09-27,1777
3192,2025-10-20,2025-11-16,1775
3192,2025-12-08,2026-01-08,1776
3193,2025-06-19,2025-09-10,528
3193,2025-10-02,2025-12-28,522
3194,2025-04-29,,17700
3195,2025-09-17,2025-10-14,1664
3195,2025-11-05,2025-12-02,1620
3195,2025-12-27,,1669
3196,2025-08-08,2025-09-30,16791
3196,2025-10-22,2025-12-17,16402
3196,2026-01-10,,16314
3197,2025-08-31,2025-10-18,13008
3197,2025-11-09,2026-01-06,13176
3198,2025-09-08,2025-10-05,1249
3198,2025-10-27,2025-11-23,1265
3198,2025-12-16,,1234
3199,2025-09-07,2025-09-27,4127
3199,2025-10-22,2025-11-11,4137
3199,2025-12-05,2025-12-29,4127
3200,2025-08-13,2025-10-02,15740
3200,2025-10-28,2025-12-18,15269
3200,2026-01-12,,15816
3201,2025-09-03,2025-09-23,4011
3201,2025-10-19,2025-11-08,4022
3201,2025-11-30,2025-12-21,4155
3202,2025-09-14,2025-10-11,1375
3202,2025-11-02,2025-11-29,1361
3202,2025-12-21,,1388
3203,2025-08-28,2025-09-17,4133
3203,2025-10-13,2025-11-02,4186
3203,2025-11-24,2025-12-15,4131
3203,2026-01-10,,4162
3204,2025-07-17,2025-09-06,14091
3204,2025-09-29,2025-11-23,14190
3204,2025-12-18,,14253
3205,2025-08-04,2025-09-25,13636
3205,2025-10-22,2025-12-10,13513
3205,2026-01-07,,13808
3206,2025-08-27,2025-09-23,2029
3206,2025-10-16,2025-11-12,1981
3206,2025-12-05,2026-01-05,2019
3207,2025-07-29,2025-09-20,14764
3207,2025-10-13,2025-12-03,15286
3207,2025-12-31,,14821
3208,2025-07-29,2025-09-18,15067
3208,2025-10-11,2025-11-29,14938
3208,2025-12-22,,15088
3209,2025-07-18,2025-09-09,15342
3209,2025-10-01,2025-11-18,14637
3209,2025-12-10,,15018
3210,2025-08-09,2025-09-05,1236
3210,2025-09-27,2025-10-24,1239
3210,2025-11-16,2025-12-13,1223
3210,2025-12-14,2025-12-14,
3210,2026-01-07,,1238
3211,2025-08-08,2025-09-29,13977
3211,2025-10-22,2025-12-12,14344
3211,2026-01-09,,13712
3212,2025-08-27,2025-09-23,2647
3212,2025-10-15,2025-11-11,2634
3212,2025-12-03,2026-01-03,2662
3213,2025-07-30,2025-09-19,14098
3213,2025-10-12,2025-12-06,14708
3213,2026-01-01,,14329
3214,2025-09-17,2025-10-14,876
3214,2025-11-06,2025-12-03,880
3214,2025-12-28,,870
3215,2025-08-20,2025-09-09,7312
3215,2025-10-01,2025-10-21,7189
3215,2025-11-16,2025-12-06,7063
3215,2025-12-31,,6904
3216,2025-09-22,2025-10-19,1016
3216,2025-11-11,2025-12-08,1026
3216,2026-01-04,,1027
3217,2025-08-14,2025-09-10,1775
3217,2025-10-02,2025-10-29,1793
3217,2025-11-20,2025-12-18,1739
3219,2025-08-11,2025-09-30,15479
3219,2025-10-24,2025-12-17,16131
3219,2026-01-10,,16205
3220,2025-09-21,2025-10-18,1377
3220,2025-11-11,2025-12-08,1380
3220,2026-01-07,,1388
3221,2025-08-26,2025-09-22,936
3221,2025-10-19,2025-11-15,963
3221,2025-12-08,2026-01-08,953
3222,2025-09-22,2025-11-10,16450
3222,2025-12-04,,16484
3223,2025-09-17,2025-11-11,14358
3223,2025-12-03,,14146
3224,2025-08-24,2025-10-14,15535
3224,2025-11-05,2026-01-02,16274
3225,2025-09-18,2025-10-08,4983
3225,2025-11-23,2025-12-13,5005
3225,2025-12-14,2025-12-14,
3226,2025-09-04,2025-10-25,16630
3226,2025-11-18,,16717
3227,2025-08-08,2025-10-22,276
3227,2025-11-17,,283
3228,2025-09-12,2025-10-09,1844
3228,2025-10-31,2025-11-27,1863
3228,2025-12-19,,1875
3230,2025-08-10,2025-09-06,1187
3230,2025-10-02,2025-10-29,1178
3230,2025-11-22,2025-12-20,1190
3231,2024-09-13,2025-10-17,18794
3231,2025-11-09,,19015
3232,2025-09-12,2025-10-09,2115
3232,2025-10-31,2025-11-27,2103
3232,2025-12-20,,2129
3233,2025-09-16,2025-10-06,4339
3233,2025-11-16,2025-12-06,4042
3233,2026-01-06,,4339
3234,2025-09-06,2025-10-03,1690
3234,2025-10-25,2025-11-21,1706
3234,2025-12-13,,1697
3235,2025-09-10,2025-10-29,14534
3235,2025-11-22,,14829
3237,2025-09-14,2025-11-06,16719
3237,2025-12-02,,16211
3238,2025-08-22,2025-09-11,6438
3238,2025-10-06,2025-10-26,6365
3238,2025-11-23,2025-12-13,6651
3238,2025-12-14,2025-12-14,
3238,2026-01-09,,6398
3239,2025-07-16,2025-09-07,16252
3239,2025-09-29,2025-11-19,15805
3239,2025-12-12,,15474
3240,2025-09-05,2025-09-25,4728
3240,2025-11-06,2025-11-26,4447
3240,2026-01-10,,4627
3241,2025-08-19,2025-11-06,894
3241,2025-11-29,,894
3242,2025-09-08,2025-10-26,12256
3242,2025-11-17,2026-01-08,12231
3243,2025-09-15,2025-11-06,14115
3243,2025-11-28,,14276
3244,2025-08-09,2025-09-05,930
3244,2025-09-27,2025-10-24,927
3244,2025-11-15,2025-12-12,931
3244,2026-01-08,,952
3245,2025-09-16,2025-10-13,1659
3245,2025-11-05,2025-12-02,1621
3245,2025-12-28,,1639
3246,2025-08-10,2025-09-30,16097
3246,2025-10-25,2025-12-19,16006
3246,2026-01-12,,16637
3247,2025-08-01,2025-10-18,247
3247,2025-11-10,,246
3248,2025-08-05,2025-09-01,2082
3248,2025-09-23,2025-10-20,2128
3248,2025-11-11,2025-12-08,2099
3248,2026-01-03,,2126
3249,2025-09-12,2025-10-09,1761
3249,2025-10-31,2025-11-27,1798
3249,2025-12-20,,1762
3250,2025-07-28,2025-09-18,14284
3250,2025-10-10,2025-11-27,13691
3250,2025-12-20,,14251
3251,2025-09-04,2025-10-01,2150
3251,2025-10-23,2025-11-19,2121
3251,2025-12-11,2026-01-11,2130
3252,2025-08-06,2025-09-29,15120
3252,2025-10-23,2025-12-16,15626
3252,2026-01-10,,15329
3253,2025-09-11,2025-10-08,1336
3253,2025-10-30,2025-11-26,1336
3253,2025-12-18,,1349
3255,2025-08-17,2025-09-13,1855
3255,2025-10-05,2025-11-01,1823
3255,2025-11-24,2025-12-25,1842
3256,2025-08-14,2025-10-01,14009
3256,2025-10-23,2025-12-17,14332
3256,2026-01-10,,14177
3257,2025-08-29,2025-09-18,5062
3257,2025-10-27,2025-11-16,5080
3257,2025-12-30,,5099
3258,2025-07-12,2025-09-03,13865
3258,2025-09-25,2025-11-18,13331
3258,2025-12-10,,13740
3259,2025-09-04,2025-10-01,2350
3259,2025-10-23,2025-11-19,2357
3259,2025-12-11,2026-01-11,2340
3260,2025-09-16,2025-10-13,2318
3260,2025-11-04,2025-12-01,2321
3260,2025-12-26,,2280
3261,2025-08-19,2025-09-15,1248
3261,2025-10-08,2025-11-04,1263
3261,2025-11-26,2025-12-27,1260
3262,2025-07-23,2025-09-12,14938
3262,2025-10-05,2025-11-26,15075
3262,2025-12-18,,15070
3263,2025-08-22,2025-09-18,609
3263,2025-10-10,2025-11-06,600
3263,2025-11-28,2025-12-29,610
3264,2025-07-21,2025-09-07,15393
3264,2025-10-01,2025-11-23,15604
3264,2025-12-15,,15110
