"date","source_farm","dest_farm","volume"
2025-10-19,1238,6452,3950
2025-10-19,2535,7021,3206
2025-10-19,2535,7847,2280
2025-10-19,2547,2424,1061
2025-10-19,2547,3856,1753
2025-10-19,2547,8979,1763
2025-10-19,2707,505,2236
2025-10-19,2707,1139,1603
2025-10-19,2899,2930,956
2025-10-19,2899,3811,1205
2025-10-19,2899,7309,2660
2025-10-19,2960,2797,1554
2025-10-19,2960,3044,1908
2025-10-19,2960,3132,1891
2025-10-19,3368,2604,1124
2025-10-19,3368,3812,1027
2025-10-19,3368,6511,2715
2025-10-19,3561,5772,4177
2025-10-19,3583,468,2692
2025-10-19,3583,4383,1101
2025-10-19,3684,671,976
2025-10-19,3684,2708,1084
2025-10-19,3684,7142,2306
2025-10-19,4561,4335,1440
2025-10-19,4561,6457,3352
2025-10-19,5210,8713,3981
2025-10-19,5782,6802,3340
2025-10-19,5782,8755,3904
2025-10-19,6071,3221,963
2025-10-19,6071,3349,1997
2025-10-19,6071,3780,1922
2025-10-19,6271,2948,1005
2025-10-19,6271,5585,3267
2025-10-19,6402,2784,813
2025-10-19,6402,6222,3436
2025-10-19,6402,7135,2309
2025-10-19,6727,5852,2503
2025-10-19,6727,7735,4362
2025-10-19,6753,4098,1589
2025-10-19,6753,7590,3411
2025-10-19,6915,660,1556
2025-10-19,6915,7791,2379
2025-10-19,7279,4598,1000
2025-10-19,7279,6776,2981
2025-10-19,7781,1633,1409
2025-10-19,7781,4848,1834
2025-10-19,7781,9099,3839
2025-10-19,8099,5042,1976
2025-10-19,8099,6157,2297
2025-10-19,8099,8232,2314
2025-10-19,8238,4244,1670
2025-10-19,8238,6121,3204
2025-10-19,8376,4626,1391
2025-10-19,8376,7299,4333
2025-10-20,178,4829,1616
2025-10-20,178,6237,2749
2025-10-20,178,8029,3199
2025-10-20,488,226,1462
2025-10-20,488,1217,1889
2025-10-20,957,4459,1845
2025-10-20,957,8637,3045
2025-10-20,1266,2145,644
2025-10-20,1266,9056,2701
2025-10-20,2403,8479,4320
2025-10-20,2715,5750,3372
2025-10-20,2715,8579,3154
2025-10-20,3000,2333,1134
2025-10-20,3000,2668,2161
2025-10-20,3000,3733,1460
2025-10-20,3003,2247,1963
2025-10-20,3003,3952,2332
2025-10-20,3003,7411,3174
2025-10-20,3181,2314,1031
2025-10-20,3181,2722,1683
2025-10-20,3181,3802,2340
2025-10-20,3643,2264,1980
2025-10-20,3643,2512,1774
2025-10-20,3643,6451,2494
2025-10-20,4180,7159,2598
2025-10-20,4180,8891,2888
2025-10-20,4196,2556,1467
2025-10-20,4196,3359,1514
2025-10-20,4196,6168,2735
2025-10-20,4584,8308,4275
2025-10-20,4584,8935,2700
2025-10-20,4744,2675,1075
2025-10-20,4744,3950,1869
2025-10-20,4744,4081,1085
2025-10-20,5354,3022,1966
2025-10-20,5354,3192,1775
2025-10-20,5354,4252,2306
2025-10-20,5500,6067,3434
2025-10-20,6296,106,1177
2025-10-20,6296,692,1909
2025-10-20,6296,7886,3703
2025-10-20,6917,4985,2220
2025-10-20,6917,6695,3327
2025-10-20,7592,5697,4581
2025-10-20,7606,6509,3866
2025-10-20,7993,1443,2310
2025-10-20,7993,8410,3365
2025-10-20,8486,2280,878
2025-10-20,8486,5881,4050
2025-10-20,9095,2217,1034
2025-10-20,9095,6994,2725
2025-10-20,9148,2915,686
2025-10-20,9148,7898,2851
2025-10-21,30,7202,3563
2025-10-21,30,7676,3350
2025-10-21,549,5722,3345
2025-10-21,549,8600,2675
2025-10-21,1952,469,2086
2025-10-21,1952,842,527
2025-10-21,1952,1956,2062
2025-10-21,2639,3079,1550
2025-10-21,2639,4095,1016
2025-10-21,2639,5557,2643
2025-10-21,3875,3858,558
2025-10-21,3875,4061,1221
2025-10-21,3875,5403,3442
2025-10-21,3983,741,1546
2025-10-21,3983,1953,1349
2025-10-21,3983,8742,1968
2025-10-21,5353,6813,3618
2025-10-21,5353,8843,3127
2025-10-21,5695,408,1944
2025-10-21,5695,1003,1449
2025-10-21,5695,1675,547
2025-10-21,5859,3348,1089
2025-10-21,5859,7306,2855
2025-10-21,6261,4230,1388
2025-10-21,6261,8159,3017
2025-10-21,6261,8770,3246
2025-10-21,6282,4725,1865
2025-10-21,6282,6516,3415
2025-10-21,6558,8985,3890
2025-10-21,6876,2027,1710
2025-10-21,6876,4796,1061
2025-10-21,6876,4834,1205
2025-10-21,6958,4853,2522
2025-10-21,6958,5280,3414
2025-10-21,6993,3055,1241
2025-10-21,6993,3504,2128
2025-10-21,6993,5551,3229
2025-10-21,7176,1163,2237
2025-10-21,7176,4298,840
2025-10-21,7176,7469,1937
2025-10-21,7404,2705,1769
2025-10-21,7404,5933,4000
2025-10-21,7659,1343,1237
2025-10-21,7659,1862,1730
2025-10-21,7659,2172,2024
2025-10-21,8864,7045,3515
2025-10-21,9044,4675,1401
2025-10-21,9044,7989,2961
2025-10-22,195,568,2067
2025-10-22,195,8418,2809
2025-10-22,313,1989,1855
2025-10-22,313,6823,4332
2025-10-22,2326,2335,697
2025-10-22,2326,3020,1475
2025-10-22,2326,8575,2908
2025-10-22,2928,3338,615
2025-10-22,2928,7062,4072
2025-10-22,2928,7424,2206
2025-10-22,3215,5577,2985
2025-10-22,3215,8092,4204
2025-10-22,3697,2871,1609
2025-10-22,3697,3473,1448
2025-10-22,3697,8313,2899
2025-10-22,3712,2879,1340
2025-10-22,3712,3148,1228
2025-10-22,3712,3664,1866
2025-10-22,3855,4169,676
2025-10-22,3855,6986,3115
2025-10-22,3855,7333,2793
2025-10-22,5118,4028,1477
2025-10-22,5118,6354,3207
2025-10-22,5799,235,1322
2025-10-22,5799,687,2563
2025-10-22,5799,895,1009
2025-10-22,6836,4962,1188
2025-10-22,6836,8322,3028
2025-10-22,7008,519,2248
2025-10-22,7008,5816,3406
2025-10-22,7154,2252,1436
2025-10-22,7154,4011,720
2025-10-22,7154,7736,2458
2025-10-22,7401,856,1164
2025-10-22,7401,877,1400
2025-10-22,7401,6681,4175
2025-10-22,7425,4371,1457
2025-10-22,7425,4485,1070
2025-10-22,7425,8445,3042
2025-10-22,7599,4101,2102
2025-10-22,7599,5545,3203
2025-10-22,8000,4185,1441
2025-10-22,8000,4583,1481
2025-10-22,8000,5252,1604
2025-10-22,8083,5638,4468
2025-10-22,8123,239,1228
2025-10-22,8123,2877,1487
2025-10-22,8123,8094,2402
2025-10-22,8150,4741,1250
2025-10-22,8150,5806,2953
2025-10-22,8150,8867,2727
2025-10-22,8483,1865,838
2025-10-22,8483,2131,1546
2025-10-22,8483,5512,3781
2025-10-22,8534,7894,4526
2025-10-23,183,617,1172
2025-10-23,183,986,1735
2025-10-23,183,6401,2901
2025-10-23,1030,8677,3688
2025-10-23,2051,3251,2121
2025-10-23,2051,3970,945
2025-10-23,2051,7548,2492
2025-10-23,2393,227,919
2025-10-23,2393,7489,2709
2025-10-23,2809,3783,651
2025-10-23,2809,4386,2663
2025-10-23,2809,8833,2908
2025-10-23,3418,2973,2085
2025-10-23,3418,3259,2357
2025-10-23,3418,3503,1370
2025-10-23,3724,3551,2250
2025-10-23,3724,8219,4064
2025-10-23,4286,827,2100
2025-10-23,4286,6881,3768
2025-10-23,4412,6657,3191
2025-10-23,4412,8817,2931
2025-10-23,4633,2549,1290
2025-10-23,4633,3027,1988
2025-10-23,4633,4187,1324
2025-10-23,4717,1817,1603
2025-10-23,4717,8765,3152
2025-10-23,4871,8040,4159
2025-10-23,4883,4502,1422
2025-10-23,4883,7455,3460
2025-10-23,5678,765,1966
2025-10-23,5678,2134,1617
2025-10-23,6056,261,1458
2025-10-23,6056,413,720
2025-10-23,6056,4742,1239
2025-10-23,6303,1485,2481
2025-10-23,6303,1641,1078
2025-10-23,6303,6793,2714
2025-10-23,6564,906,1217
2025-10-23,6564,1375,1292
2025-10-23,6564,6528,3068
2025-10-23,6820,4147,1131
2025-10-23,6820,8610,3794
2025-10-23,7434,5829,2751
2025-10-23,7434,6310,2721
2025-10-23,7461,2260,1749
2025-10-23,7461,2919,1593
2025-10-23,7461,6355,2717
2025-10-23,7633,7121,2926
2025-10-23,7633,8439,3175
2025-10-23,8043,8049,3480
2025-10-23,8187,5352,3879
2025-10-23,8187,8726,3142
2025-10-23,8436,1683,1380
2025-10-23,8436,1688,1147
2025-10-23,8436,3628,2226
2025-10-23,8608,1734,994
2025-10-23,8608,4881,1172
2025-10-23,8608,8135,2470
2025-10-24,72,6476,2146
2025-10-24,72,8736,2957
2025-10-24,1488,1902,1983
2025-10-24,1488,7808,3337
2025-10-24,3045,2395,2106
2025-10-24,3045,4118,1862
2025-10-24,3045,5686,2390
2025-10-24,3787,1617,1021
2025-10-24,3787,5155,2183
2025-10-24,3787,6371,3292
2025-10-24,4948,7801,3770
2025-10-24,6643,6218,3644
2025-10-24,7028,6623,3728
2025-10-24,7529,4206,1355
2025-10-24,7529,5359,2929
2025-10-24,7570,2481,999
2025-10-24,7570,6792,4246
2025-10-24,7570,8733,2774
2025-10-24,8191,1355,1340
2025-10-24,8191,1926,1201
2025-10-24,8191,4820,2799
2025-10-24,8196,464,733
2025-10-24,8196,5593,2854
2025-10-24,8863,535,1800
2025-10-24,8863,7680,3896
2025-10-25,996,1057,880
2025-10-25,996,7730,3680
2025-10-25,996,8825,3705
2025-10-25,1052,100,708
2025-10-25,1052,966,2238
2025-10-25,1052,3763,1384
2025-10-25,1730,1932,1538
2025-10-25,1730,7822,3795
2025-10-25,1959,484,1473
2025-10-25,1959,1576,1250
2025-10-25,1959,2181,1341
2025-10-25,2087,6301,3975
2025-10-25,2588,5099,1634
2025-10-25,2588,5569,2276
2025-10-25,2659,4050,1308
2025-10-25,2659,4078,1784
2025-10-25,2659,8495,3725
2025-10-25,3274,7143,3448
2025-10-25,3290,2719,1286
2025-10-25,3290,6048,2681
2025-10-25,3290,9026,3925
2025-10-25,3460,3182,1846
2025-10-25,3460,4537,2365
2025-10-25,3589,398,904
2025-10-25,3589,5409,4079
2025-10-25,3615,116,666
2025-10-25,3615,5366,3058
2025-10-25,3785,3341,1713
2025-10-25,3785,3447,1546
2025-10-25,3785,8846,3041
2025-10-25,4019,2322,646
2025-10-25,4019,3389,1808
2025-10-25,4019,6644,2784
2025-10-25,4440,397,2691
2025-10-25,4440,7005,3709
2025-10-25,4483,5294,2239
2025-10-25,4483,5340,3254
2025-10-25,4497,6554,3120
2025-10-25,4497,7637,3141
2025-10-25,4860,572,1702
2025-10-25,4860,1360,2605
2025-10-25,4860,4976,2356
2025-10-25,5072,7152,4134
2025-10-25,5072,8929,3573
2025-10-25,5086,5961,1648
2025-10-25,5086,6851,3655
2025-10-25,5869,5177,1398
2025-10-25,5869,5603,3073
2025-10-25,5869,7727,2158
2025-10-25,6377,2714,1514
2025-10-25,6377,8530,2012
2025-10-25,6618,3753,871
2025-10-25,6618,7682,4015
2025-10-25,6743,5805,3712
2025-10-25,6868,4925,2213
2025-10-25,6868,5713,2800
2025-10-25,6868,6514,2735
2025-10-25,7173,2936,2579
2025-10-25,7173,3981,2047
2025-10-25,7173,4184,782
2025-10-25,7536,4222,1606
2025-10-25,7536,6233,3143
2025-10-25,7563,2978,2472
2025-10-25,7563,3234,1706
2025-10-25,7563,9150,3901
2025-10-25,8209,5110,1421
2025-10-25,8209,7203,3120
2025-10-26,145,4062,1225
2025-10-26,145,8167,4393
2025-10-26,412,330,1905
2025-10-26,412,5117,1358
2025-10-26,412,8752,4448
2025-10-26,1053,2583,999
2025-10-26,1053,6438,2917
2025-10-26,1261,865,1364
2025-10-26,1261,1679,1416
2025-10-26,1261,8027,2019
2025-10-26,1908,1321,1646
2025-10-26,1908,6054,2899
2025-10-26,2384,4301,1286
2025-10-26,2384,7972,1886
2025-10-26,2384,8906,2424
2025-10-26,2438,1340,1346
2025-10-26,2438,4099,1905
2025-10-26,2438,6292,3385
2025-10-26,2699,1012,592
2025-10-26,2699,5018,1082
2025-10-26,2699,6164,2235
2025-10-26,2836,3979,2224
2025-10-26,2836,8194,2874
2025-10-26,3275,2743,1350
2025-10-26,3275,8555,3611
2025-10-26,3624,6652,3255
2025-10-26,4594,7502,4228
2025-10-26,5493,1254,2306
2025-10-26,5493,8022,2615
2025-10-26,5648,463,841
2025-10-26,5648,6230,3941
2025-10-26,5663,1164,1455
2025-10-26,5663,1895,750
2025-10-26,5663,5439,3740
2025-10-26,5771,2178,587
2025-10-26,5771,5602,3369
2025-10-26,5856,321,1403
2025-10-26,5856,4733,922
2025-10-26,5856,8458,3786
2025-10-26,5920,5951,3624
2025-10-26,7183,7948,4457
2025-10-26,8501,1184,793
2025-10-26,8501,1316,1224
2025-10-26,8501,5756,2879
2025-10-26,8541,1792,1821
2025-10-26,8541,6923,3028
2025-10-26,8547,3001,1059
2025-10-26,8547,4032,1525
2025-10-26,8547,4538,1475
2025-10-26,8747,2048,1535
2025-10-26,8747,8293,1861
2025-10-27,1229,5285,4789
2025-10-27,1913,1796,693
2025-10-27,1913,6964,3485
2025-10-27,2142,5217,1418
2025-10-27,2142,8835,2958
2025-10-27,2904,1546,1458
2025-10-27,2904,6123,3295
2025-10-27,2904,6606,2810
2025-10-27,3072,6007,4591
2025-10-27,3238,3296,1502
2025-10-27,3238,7509,2197
2025-10-27,3238,7657,2666
2025-10-27,3342,2376,2364
2025-10-27,3342,4024,931
2025-10-27,5065,1634,1552
2025-10-27,5065,4786,2559
2025-10-27,5065,6639,2451
2025-10-27,5080,61,2092
2025-10-27,5080,5511,2713
2025-10-27,5362,314,2194
2025-10-27,5362,683,1590
2025-10-27,5369,4385,777
2025-10-27,5369,9065,3232
2025-10-27,5640,3198,1265
2025-10-27,5640,3425,1896
2025-10-27,5640,8311,3611
2025-10-27,5748,2318,1940
2025-10-27,5748,3366,1610
2025-10-27,5748,3465,1651
2025-10-27,6004,2258,1692
2025-10-27,6004,3404,2449
2025-10-27,6004,5236,1929
2025-10-27,6192,1656,2049
2025-10-27,6192,4256,1054
2025-10-27,6192,6204,3336
2025-10-27,6383,6957,1908
2025-10-27,6383,7361,2427
2025-10-27,6396,2997,1003
2025-10-27,6396,5202,2280
2025-10-27,6954,5476,4419
2025-10-27,7178,2380,1880
2025-10-27,7178,2813,2012
2025-10-27,7178,2859,1867
2025-10-27,7634,5106,781
2025-10-27,7634,6171,3892
2025-10-27,7634,7937,3201
2025-10-27,7912,2538,859
2025-10-27,7912,5576,3227
2025-10-27,8241,444,1429
2025-10-27,8241,8505,2968
2025-10-27,8268,7537,3193
2025-10-27,8268,7733,3274
2025-10-27,8524,7891,2353
2025-10-27,8524,8528,2010
2025-10-28,427,5980,3511
2025-10-28,427,9091,3081
2025-10-28,749,357,1853
2025-10-28,749,1556,801
2025-10-28,749,1797,2294
2025-10-28,858,5161,925
2025-10-28,858,7560,4337
2025-10-28,858,8849,3068
2025-10-28,1366,604,1954
2025-10-28,1366,8673,2985
2025-10-28,1497,3472,1705
2025-10-28,1497,6358,2522
2025-10-28,1547,485,2978
2025-10-28,1547,700,1707
2025-10-28,2062,9118,3260
2025-10-28,2193,2480,2374
2025-10-28,2193,3097,1201
2025-10-28,2193,9096,3630
2025-10-28,2214,3021,917
2025-10-28,2214,7661,3025
2025-10-28,2524,5540,3128
2025-10-28,2524,5988,2572
2025-10-28,2537,2169,767
2025-10-28,2537,4238,1811
2025-10-28,2537,4826,1397
2025-10-28,2878,3622,680
2025-10-28,2878,4259,1555
2025-10-28,2878,6866,3205
2025-10-28,3172,2206,1253
2025-10-28,3172,2945,514
2025-10-28,3172,8996,2723
2025-10-28,3667,2690,2484
2025-10-28,3667,2752,1326
2025-10-28,3667,3313,1144
2025-10-28,3719,7491,3655
2025-10-28,4270,2117,823
2025-10-28,4270,8487,4096
2025-10-28,4311,6567,3398
2025-10-28,4560,2284,1791
2025-10-28,4560,3498,737
2025-10-28,4560,4125,1485
2025-10-28,4567,25,1380
2025-10-28,4567,499,1834
2025-10-28,4567,2067,1069
2025-10-28,4953,547,1311
2025-10-28,4953,1581,836
2025-10-28,4953,6096,2073
2025-10-28,5685,6266,2355
2025-10-28,5685,7134,3224
2025-10-28,5873,6682,3947
2025-10-28,6229,277,1679
2025-10-28,6229,1153,1851
2025-10-28,6229,4226,1990
2025-10-28,6293,5728,3328
2025-10-28,6293,6471,2180
2025-10-28,6573,2370,2618
2025-10-28,6573,3700,1654
2025-10-28,6573,7363,3966
2025-10-28,6822,6356,2830
2025-10-28,6822,7519,2265
2025-10-28,6928,8764,1810
2025-10-28,6928,8912,3438
2025-10-28,7471,6059,3323
2025-10-28,7471,7722,3772
2025-10-28,8173,1197,2213
2025-10-28,8173,1849,2520
2025-10-28,8173,7493,2620
2025-10-28,8641,1579,1766
2025-10-28,8641,1925,1442
2025-10-28,8851,1847,2051
2025-10-28,8851,4581,770
2025-10-28,8851,5180,1209
2025-10-29,982,231,719
2025-10-29,982,421,1606
2025-10-29,982,1001,1829
2025-10-29,1015,1218,2576
2025-10-29,1015,2148,1499
2025-10-29,1137,7578,3072
2025-10-29,1137,8827,3152
2025-10-29,1169,1190,1872
2025-10-29,1169,6079,3928
2025-10-29,1173,976,842
2025-10-29,1173,7883,3066
2025-10-29,1278,3714,1675
2025-10-29,1278,4281,770
2025-10-29,1278,5631,3410
2025-10-29,1478,228,1261
2025-10-29,1478,2661,1724
2025-10-29,1478,4475,1907
2025-10-29,1603,5928,2712
2025-10-29,1603,8352,3722
2025-10-29,1660,786,1384
2025-10-29,1660,4162,1110
2025-10-29,1660,5878,3548
2025-10-29,1909,5510,3994
2025-10-29,1909,6661,2515
2025-10-29,2101,7719,4711
2025-10-29,2285,3358,1105
2025-10-29,2285,3654,672
2025-10-29,2285,8917,2969
2025-10-29,5203,1571,1551
2025-10-29,5203,5054,1465
2025-10-29,5203,6386,2305
2025-10-29,5492,5174,1390
2025-10-29,5492,7180,3273
2025-10-29,6130,4624,1631
2025-10-29,6130,5136,1384
2025-10-29,6130,8812,2658
2025-10-29,6865,7196,3669
2025-10-29,6865,8518,2652
2025-10-29,7849,1433,1185
2025-10-29,7849,8180,4524
2025-10-29,8301,695,832
2025-10-29,8301,1403,2283
2025-10-29,8301,5736,3274
2025-10-29,8548,5246,880
2025-10-29,8548,5434,2934
2025-10-29,8548,5916,2424
2025-10-30,83,4071,1349
2025-10-30,83,6654,3575
2025-10-30,118,2844,2202
2025-10-30,118,3098,679
2025-10-30,118,5909,2994
2025-10-30,915,5346,4043
2025-10-30,930,1702,584
2025-10-30,930,1823,999
2025-10-30,930,6900,2171
2025-10-30,1623,6198,4748
2025-10-30,1968,5318,4705
2025-10-30,3149,8287,2623
2025-10-30,3149,8758,3259
2025-10-30,3666,8624,3890
2025-10-30,3749,2396,1808
2025-10-30,3749,2577,2567
2025-10-30,3749,3879,1443
2025-10-30,5445,4195,1067
2025-10-30,5445,5221,1411
2025-10-30,5445,8259,3143
2025-10-30,6180,2970,963
2025-10-30,6180,6136,2758
2025-10-30,6180,7671,1756
2025-10-30,6605,289,1559
2025-10-30,6605,7746,2760
2025-10-30,6760,5134,765
2025-10-30,6760,8811,3000
2025-10-30,6968,4276,1685
2025-10-30,6968,6763,2894
2025-10-30,7077,1105,2400
2025-10-30,7077,2820,1275
2025-10-30,7186,3391,1681
2025-10-30,7186,5632,2605
2025-10-30,7310,6419,3320
2025-10-30,7310,6807,2103
2025-10-30,7310,7038,1974
2025-10-30,7345,2624,1435
2025-10-30,7345,7162,2868
2025-10-30,7345,8612,1925
2025-10-30,7629,5120,1167
2025-10-30,7629,6353,3291
2025-10-30,7629,8102,3305
2025-10-30,8100,3163,772
2025-10-30,8100,3909,1332
2025-10-30,8100,5939,4162
2025-10-30,8245,460,1388
2025-10-30,8245,1450,1337
2025-10-30,8245,1668,1798
2025-10-30,8488,3094,1741
2025-10-30,8488,3105,983
2025-10-30,8488,3253,1336
2025-10-31,110,850,1690
2025-10-31,110,3552,1956
2025-10-31,110,5812,2495
2025-10-31,648,296,665
2025-10-31,648,1034,525
2025-10-31,648,8903,3304
2025-10-31,1423,2239,1194
2025-10-31,1423,6041,3036
2025-10-31,2190,2421,898
2025-10-31,2190,2926,1059
2025-10-31,2190,3228,1863
2025-10-31,2348,4592,1420
2025-10-31,2348,5726,3149
2025-10-31,2635,2298,605
2025-10-31,2635,2683,543
2025-10-31,2635,8367,3526
2025-10-31,2674,3711,2597
2025-10-31,2674,4830,2871
2025-10-31,3169,2641,1733
2025-10-31,3169,3232,2103
2025-10-31,3169,3544,1024
2025-10-31,3476,3431,1333
2025-10-31,3476,6777,3831
2025-10-31,4527,5582,3257
2025-10-31,4527,7354,2082
2025-10-31,4659,652,1322
2025-10-31,4659,2968,1221
2025-10-31,4659,4079,2093
2025-10-31,5761,355,941
2025-10-31,5761,3249,1798
2025-10-31,5761,5688,3547
2025-10-31,6399,1492,1692
2025-10-31,6399,1954,992
2025-10-31,6399,5150,2005
2025-10-31,8782,6583,3220
2025-10-31,8782,7278,2612
2025-10-31,9140,2467,1974
2025-10-31,9140,5325,3942
2025-11-01,128,1324,611
2025-11-01,128,7165,3672
2025-11-01,319,2460,1930
2025-11-01,319,6314,2667
2025-11-01,319,8837,2779
2025-11-01,1648,1346,1233
2025-11-01,1648,1394,535
2025-11-01,1648,8669,3347
2025-11-01,1738,3179,1253
2025-11-01,1738,6504,3939
2025-11-01,1998,873,2244
2025-11-01,1998,2031,2388
2025-11-01,3074,2625,1544
2025-11-01,3074,2977,1445
2025-11-01,3074,2979,1574
2025-11-01,3540,1020,694
2025-11-01,3540,7917,2344
2025-11-01,3540,8348,4123
2025-11-01,3560,6612,3287
2025-11-01,3816,2610,588
2025-11-01,3816,2746,1948
2025-11-01,3816,3803,893
2025-11-01,4357,5531,3317
2025-11-01,4357,7319,3011
2025-11-01,4359,6359,2605
2025-11-01,4359,6467,2656
2025-11-01,4479,109,612
2025-11-01,4479,1130,1926
2025-11-01,4479,4290,2041
2025-11-01,4575,4232,2089
2025-11-01,4575,8631,3330
2025-11-01,4745,3867,1010
2025-11-01,4745,6816,3790
2025-11-01,4745,8529,3011
2025-11-01,4763,8818,3623
2025-11-01,5192,1146,988
2025-11-01,5192,6045,3008
2025-11-01,5192,6632,4189
2025-11-01,5711,2888,841
2025-11-01,5711,4556,1353
2025-11-01,5711,6064,1774
2025-11-01,7547,410,1341
2025-11-01,7547,5170,1850
2025-11-01,7547,8254,2452
2025-11-01,7980,6517,3880
2025-11-01,8357,5468,3756
2025-11-01,8357,6032,3799
2025-11-01,8618,5990,3599
2025-11-01,8618,6139,3063
2025-11-01,8909,693,1758
2025-11-01,8909,2717,1494
2025-11-01,8909,3873,2030
2025-11-02,185,857,874
2025-11-02,185,1094,1928
2025-11-02,185,1477,2199
2025-11-02,597,731,1089
2025-11-02,597,7615,3840
2025-11-02,924,3924,1776
2025-11-02,924,6068,1835
2025-11-02,924,7525,3088
2025-11-02,1376,3741,722
2025-11-02,1376,3969,1390
2025-11-02,1376,6933,3712
2025-11-02,1637,175,1908
2025-11-02,1637,615,1756
2025-11-02,1637,1304,1826
2025-11-02,1671,4780,507
2025-11-02,1671,7399,3131
2025-11-02,2150,8264,3953
2025-11-02,2479,2621,2636
2025-11-02,2479,6761,3414
2025-11-02,2956,4132,1974
2025-11-02,2956,5509,3884
2025-11-02,3740,2677,1549
2025-11-02,3740,3378,2046
2025-11-02,3740,7934,3138
2025-11-02,4094,4170,1257
2025-11-02,4094,7064,3003
2025-11-02,4135,4838,2086
2025-11-02,4135,5731,1616
2025-11-02,4135,8791,2585
2025-11-02,4601,3202,1361
2025-11-02,4601,8456,3025
2025-11-02,5005,809,898
2025-11-02,5005,1877,503
2025-11-02,5005,8919,4863
2025-11-02,5201,796,1414
2025-11-02,5201,8829,2815
2025-11-02,5244,7280,4172
2025-11-02,5738,2400,570
2025-11-02,5738,3565,1808
2025-11-02,5738,7675,2379
2025-11-02,5802,3127,1148
2025-11-02,5802,3282,1402
2025-11-02,5802,3328,1629
2025-11-02,5998,1503,1178
2025-11-02,5998,6975,3896
2025-11-02,5998,8506,3200
2025-11-02,6225,3147,1557
2025-11-02,6225,4885,533
2025-11-02,6225,6122,3755
2025-11-02,6322,2971,1895
2025-11-02,6322,3674,1374
2025-11-02,6455,2885,1413
2025-11-02,6455,5332,2351
2025-11-02,6455,8592,2272
2025-11-02,6529,4229,2333
2025-11-02,6529,5857,3592
2025-11-02,6651,2435,1220
2025-11-02,6651,4958,1120
2025-11-02,6651,7857,3701
2025-11-02,7607,6587,2671
2025-11-02,7607,8076,4168
2025-11-02,8550,3497,1083
2025-11-02,8550,5061,885
2025-11-02,8550,7944,3249
2025-11-02,8588,199,2066
2025-11-02,8588,2061,1737
2025-11-02,8588,6453,3483
2025-11-03,811,1096,1652
2025-11-03,811,1609,1774
2025-11-03,811,2065,1504
2025-11-03,1228,747,1250
2025-11-03,1228,8583,4136
2025-11-03,2311,3350,1932
2025-11-03,2311,7640,3158
2025-11-03,2640,3606,1388
2025-11-03,2640,7503,3519
2025-11-03,2895,3161,910
2025-11-03,2895,3386,1951
2025-11-03,2895,7033,3336
2025-11-03,3203,7274,4186
2025-11-03,3322,622,2579
2025-11-03,3322,2001,2338
2025-11-03,3521,2497,2096
2025-11-03,3521,3962,1915
2025-11-03,3521,5266,2053
2025-11-03,3687,2559,1930
2025-11-03,3687,5263,3546
2025-11-03,3776,3013,2109
2025-11-03,3776,7870,2084
2025-11-03,3904,1833,2443
2025-11-03,3904,5854,3013
2025-11-03,4765,3067,1602
2025-11-03,4765,4565,2136
2025-11-03,4765,6265,2850
2025-11-03,5360,3133,1969
2025-11-03,5360,5832,3903
2025-11-03,5565,3928,1488
2025-11-03,5565,7939,3761
2025-11-03,6029,3781,1120
2025-11-03,6029,8172,3024
2025-11-03,6289,6420,4255
2025-11-03,6486,2795,1787
2025-11-03,6486,4847,1158
2025-11-03,6486,5936,3368
2025-11-03,6579,592,1685
2025-11-03,6579,975,948
2025-11-03,6579,8341,4090
2025-11-03,6821,7088,4065
2025-11-03,6965,6181,1618
2025-11-03,6965,7530,3918
2025-11-03,7575,2026,1686
2025-11-03,7575,2254,1157
2025-11-03,7575,3339,1170
2025-11-03,7674,7377,2328
2025-11-03,7674,8621,2426
2025-11-04,876,414,1048
2025-11-04,876,5162,750
2025-11-04,876,8205,2888
2025-11-04,2484,188,1499
2025-11-04,2484,492,1912
2025-11-04,2484,5345,3136
2025-11-04,2799,2413,1487
2025-11-04,2799,3505,1550
2025-11-04,2799,6216,2249
2025-11-04,2974,2739,1244
2025-11-04,2974,4075,1928
2025-11-04,2974,5744,2915
2025-11-04,3037,354,2368
2025-11-04,3037,6100,2556
2025-11-04,3106,2894,1675
2025-11-04,3106,3414,2576
2025-11-04,3106,3779,1699
2025-11-04,3362,3260,2321
2025-11-04,3362,8679,2857
2025-11-04,3703,5390,3120
2025-11-04,3703,6824,3041
2025-11-04,3961,5385,4349
